id,post_url,content,posted_on
pfbid02BjJzxP9EzxxhSu8sqkF2JiQcxcy1LbUW7QZWt1cJYj2cqvrboXgfTEGfvExjHfUMl,https://www.facebook.com/techbasevietnam/posts/pfbid02BjJzxP9EzxxhSu8sqkF2JiQcxcy1LbUW7QZWt1cJYj2cqvrboXgfTEGfvExjHfUMl,"Theo một số báo giật gân gần đây, Lập trình viên là một nghề cực hot trong mắt cư dân mạng. Nhưng không phải ai cũng hiểu rõ những ""nỗi khổ” của nghề Lập trình viên, bởi đây là công việc đòi hỏi khả năng tư duy cao, thời gian tiếp xúc trực tiếp với màn hình máy tính  lâu và thường xuyên phải ngồi yên một chỗ… Là một nghề cần sự tập trung cao độ và thời gian dài tiếp xúc những ánh sáng xanh nguy hại nên các lập trình viên thường gặp phải các vấn đề: đau đầu, đau mắt, đau cột sống, dạ dày, tăng cân…Để tránh và giảm các bệnh trên thì Lập trình viên sẽ cần xây dựng một chế độ ăn uống , nghỉ ngơi và luyện tập thể dục thể thao    để có một cơ thể khỏe mạnh và tăng cường hệ miễn dịch cho cơ thể và tinh thần.Bài viết nhỏ sau đây xin đề cập những loại thực phẩm tốt cho não bộ mà các bạn Lập trình viên nên tăng cường, bởi con đường dễ nhất vẫn là con đường đi qua bao tử mà ^^ Và hy vọng rằng một chút chia sẻ này sẽ giúp các bạn có một bộ não  khỏe mạnh để có thể đương đầu với những con bug :beetle: khó diệt nha 1. Trứng  – Một nguồn cung cấp dinh dưỡng tuyệt vời cho não bộ, bởi trứng chứa nhiều vitamin B6, vitamin B12 và choline. Các vitamin B có trong trứng cũng giúp làm chậm quá trình suy giảm tinh thần, tổng hợp các chất hóa học trong não và điều chỉnh lượng đường trong não.2. Rau xanh    – Không thể chối từ vì lợi ích của rau xanh cho sức khỏe của con người, bởi rau xanh có đặc tính chống oxy hóa, chống viêm và bảo vệ tế bào. Và các loại rau họ cải (bắp cải, súp lơ ...) còn có chức năng chống lại các tế bào ung thư!3. Cá  - Một nguồn thực phẩm nhiều Omega-3 tốt cho mắt và não. Các axit béo cải thiện tầm nhìn cũng như cấu trúc tế bào não của chúng ta - được gọi là tế bào thần kinh - rất quan trọng trong việc truyền thông tin giữa não và phần còn lại của hệ thần kinh.4. Chocolate đen  – Trong chocolate đen có thành phần là ca cao đen có chứa Flavonoid – một chất chống oxy hóa mạnh mẽ với lợi ích chống viêm và tăng cường hệ thống miễn dịch. Và chocolate cũng chứa ít đường hơn các loại chocolate khác và với sự hiện diện của polyphenol – giúp cải thiện độ nhạy insulin – chúng giúp kiểm soát lượng đường trong máu của chúng ta. Đừng quên dành một vài thanh chocolate đen trước khi xắn tay áo ngồi code nhé !5. Các loại hạt    – Là nguồn cung cấp vitamin E dồi dào có đặc tính chống oxy hóa mạnh mẽ. Là một chất chống oxy hóa hòa tan trong chất béo, nó có thể vượt qua hàng rào máu não và bảo vệ chất béo khỏi quá trình oxy hóa, do đó làm giảm căng thẳng oxy hóa lên não khi chúng ta đang xoắn não với những dòng code khó nhằn.Bài viết được tham khảo từ nguồn: https://www.codinglab.com.sg/brain-food-for-programmers/ ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-25T00:00:00
pfbid0W7rkL6RWjHHoQCmTwFDQkxrbiwuFYcpiJFkQagpp8ibJ3qoWoAMyYH4MPvrDcrtsl,https://www.facebook.com/techbasevietnam/posts/pfbid0W7rkL6RWjHHoQCmTwFDQkxrbiwuFYcpiJFkQagpp8ibJ3qoWoAMyYH4MPvrDcrtsl,"Ngày 20/11 vừa đến rồi lại đi, như dòng ký ức năm nào vội vã ùa về rồi đọng lại những bồi hồi của bóng hình xưa. Chắc hẳn ai trong mỗi chúng ta đều mang thật nhiều những kỷ niệm về trường lớp, thầy cô, bạn bè, về những ngày bài vở miệt mài, những trò nghịch ngợm mà ai cũng bảo rằng ""nhất quỷ, nhì ma, thứ ba học trò""  , và rồi những ngày hè man mắc tiếng ve râm ran nơi tán phượng... Với TBV-ers, thời học sinh trong tôi là... ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-23T00:00:00
pfbid02PRqJKZJzxi2zH4udWjLqNrSjFtiTGJ3du7Q8fLwjbDnbkpQ7asozYkdFkBEpE1MFl,https://www.facebook.com/techbasevietnam/posts/pfbid02PRqJKZJzxi2zH4udWjLqNrSjFtiTGJ3du7Q8fLwjbDnbkpQ7asozYkdFkBEpE1MFl," “Một người thầy giỏi giống như ngọn nến – nó đốt cháy chính mình để soi sáng đường cho những người khác”  - Khuyết DanhTechbase Vietnam hết lòng tri ân quý thầy cô giáo đã đồng hành và hướng dẫn lớp lớp người trẻ đầy nhiệt huyết, đầy sự tự tin, đầy kỹ năng để hội nhập. Những người mang đến kiến thức, truyền lửa đam mê, tình yêu nghề nghiệp.  Dành tặng những tình cảm sâu sắc và tôn kính nhất đến các thầy cô giáo trong Ngày Nhà Giáo Việt Nam 20/11. Chúc cho quý thầy cô thật nhiều sức khỏe, niềm vui, nhiệt huyết trong công việc giảng dạy của mình ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-20T00:00:00
pfbid028hGKJv9eJsXQuvd7pViKy4FHpJs5L9Sdk2sRmrdAiACmZTYvJgNE4ZY1i7oLKDuol,https://www.facebook.com/techbasevietnam/posts/pfbid028hGKJv9eJsXQuvd7pViKy4FHpJs5L9Sdk2sRmrdAiACmZTYvJgNE4ZY1i7oLKDuol,"Sáng thứ Bảy (12/11) vừa qua, tại Sân bóng đá Ngôi Sao (Bình Thạnh), đội bóng của Techbase Việt Nam (TBV) đã ra quân giữa thời tiết rất thuận lợi cho nhà nông, nhưng không chiều lòng các cầu thủ cũng như đông đảo người hâm mộ. Dưới cái nắng chói chang, những chàng trai áo đỏ của TBV tuy đã có dấu hiệu hao mòn thể lực giữa trận đấu , nhưng tinh thần vẫn không hề sứt mẻ, những pha bóng rát trên mức cần thiết đã xuất hiện dồn dập xuyên trận đấu làm nghẹt thở trái tim của những khán giả theo dõi. “Biệt đội áo đỏ” của TBV đã có bàn thắng áp đảo ở lượt trận cuối cùng của bảng E và hiên ngang bước vào vòng knockout Series A với ngôi đầu bảng. Tuy nhiên, ở lượt đấu cuối cùng, vận may đã không đứng về phía các chàng trai áo đỏ, dù đã cố gắng rất nhiều, đội bóng đã phải chấp nhận kết quả 1-2 và kết thúc chặng đường ở mùa giải JCCH IT năm 2022. Dù kết quả như thế nào, các chàng trai của đội bóng TBV vẫn rất nhiệt huyết và hứa rằng sẽ cùng nhau cố gắng tập luyện để hướng đến giải đấu tiếp theo. Cố gắng lên nhé các chàng trai áo đỏ TBV ơi! Yêu thương rất nhiều ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-16T00:00:00
pfbid0q2KygsxmZWT473QXdhTcrh11MYqGJbivKjH1iCSB6zx6F3i5UtaJLVCA8f1qqiWQl,https://www.facebook.com/techbasevietnam/posts/pfbid0q2KygsxmZWT473QXdhTcrh11MYqGJbivKjH1iCSB6zx6F3i5UtaJLVCA8f1qqiWQl,"Vào ngày 12/11 tới đây (chính là ngày mai đó), hiệp hội Doanh nghiệp Nhật Bản TP.HCM (JCCH) sẽ tổ chức Giải đấu bóng đá Futsal cho các Doanh nghiệp IT trong hiệp hội. Với niềm đam mê dành cho trái bóng tròn , cùng với sức trẻ đầy năng lượng, câu lạc bộ (CLB) bóng đá của Techbase Việt Nam đã đăng ký tham gia. Với mong muốn đóng góp màu cờ sắc áo của CLB cho giải đấu, cũng như nâng cao tinh thần đồng đội, cùng làm cùng chơi của các thành viên.Và tất nhiên, ở bất cứ giải đấu nào, ai cũng có mong muốn được chiến thắng, và CLB Bóng đá của Tecbbase Việt Nam cũng không ngoại lệ. Mỗi chiều sau giờ tan làm, “đội kỵ binh” của CLB đều đến sân tập bóng để cùng nhau tập luyện. Mặc dù thời gian luyện tập đến ngày thi đấu còn khá ít ỏi, thời tiết cuối ngày thì ẩm ương mưa nhiều, nhưng những điều đó cũng không làm mất đi tinh thần thi đấu của các “chân đá” trongcâu lạc bộ.Mời mọi người cùng tham gia một ngày luyện tập của đội ""kỵ binh"" Techbase Việt Nam qua hình ảnh nhé. Và đừng quên giải đấu sẽ bắt đầu vào ngày 12/11 từ 7AM tại 324 Chu Văn An, phường 12, quận Bình Thạnh, mời bạn đến cổ vũ nha! ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-11T00:00:00
pfbid0Hs7qbty94TzJUsQXMKCEa5qahNXyrsqhyLLbP2sKfkBdW1koH97n2Srk7YR31j7Dl,https://www.facebook.com/techbasevietnam/posts/pfbid0Hs7qbty94TzJUsQXMKCEa5qahNXyrsqhyLLbP2sKfkBdW1koH97n2Srk7YR31j7Dl," CHECK IN TDTU Process - Agile - Scrum Seminar 2022 Sau một thời gian xa cách, Techbase Vietnam đã có dịp trở lại trường Đại học Tôn Đức Thắng trong chuỗi hoạt động triển khai đào tạo ở các trường đại học.Seminar năm nay bao gồm phần chia sẻ kiến thức về Quy trình, Agile và Scrum thông qua nhiều trò chơi ""náo nhiệt"", và một ngày dành trọn cho thực hành - nơi các bạn vừa được trải nghiệm framework Scrum, vừa được thỏa sức sáng tạo để ""chinh phục thị trường đầy biến động""  Cảm ơn 200 bạn sinh viên và các thầy cô của 3 lớp đã đồng hành cùng biệt đội Agile SWAT TBV suốt 2 tuần qua để tạo nên một mùa Seminar đầy kỉ niệm của năm 2022. Hi vọng những kiến thức lần này sẽ giúp ích cho các bạn trong quãng đường học tập và làm việc về sau. Techbase Vietnam cũng rất mong được tiếp tục giao lưu với các bạn sinh viên Đại học Tôn Đức Thắng trong thời gian tới.Be Agile. Scrum on!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-09T00:00:00
pfbid02aBeCLRzmeXff9CW6jSgugsbCyBNBHNfDrdVWwhN38uZgXHw3tb5Lgnxu7teMfmNZl,https://www.facebook.com/techbasevietnam/posts/pfbid02aBeCLRzmeXff9CW6jSgugsbCyBNBHNfDrdVWwhN38uZgXHw3tb5Lgnxu7teMfmNZl," [THÔNG BÁO TÌM NGƯỜI THÂN] Để chuẩn bị cho mùa lễ hội sắp đến, Techbase Vietnam gấp rút tìm thêm anh em bạn dì để cùng tham gia chuỗi hoạt động team building  rộn ràng cuối năm và nhận lấy quà  làm quen ""WELCOME BONUS - 1 tháng lương""Hãy nhanh tay lựa cho mình một vị trí nhé: Senior Fullstack JS BrSEĐơn ứng tuyển tham dự event và nhận thưởng, xin gửi về email: recruiting@techbasevn.com hoặc nhắn tin cho skype: nhungnh7 để biết thêm chi tiết.///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-11-04T00:00:00
pfbid07YDBjheBiu8bvxefvaj4vGwnjX2AUacnZVCZPgawS81xY2WgNBKtVKDWpnR6upoAl,https://www.facebook.com/techbasevietnam/posts/pfbid07YDBjheBiu8bvxefvaj4vGwnjX2AUacnZVCZPgawS81xY2WgNBKtVKDWpnR6upoAl,"Dưới tiết trời mát mẻ của đầu mùa Thu, ở Nhật Bản, nhất là ở các Trường học hay các Doanh nghiệp tại Nhật Bản, ngày Hội thao (運動会 Undō-kai) thường được tổ chức để thể hiện tinh thần nỗ lực đồng đội nhằm nhấn mạnh sự quan trọng của làm việc nhóm, làm việc hết mình và thi đấu vì tập thể. Và năm 2022, Hiệp hội Doanh nghiệp Nhật Bản tại TP.HCM (JCCCHVN) đã cùng các đơn vị tài trợ khác cùng nhau tổ chức Hội Thao với tên gọi “JCCH Charity – Sports Day 2022”. Là một doanh nghiệp Nhật Bản trong hội JCCH, các nhân viên của Techbase Việt Nam (TBV) cũng đã đăng ký tham gia và thử sức với các môn thi đấu như kéo co, chạy bộ 4km, đá bóng Futsal, nhảy dây tập thể…. Tiết trời cuối tháng 10 của Saigon mát mẻ, nắng nhẹ dìu dịu nhưng không khí của sân vận động luôn nóng hổi bởi tinh thần thi đấu của các “tuyển thủ” là nhân viên của TBV, hay tiếng reo hò khuấy động cả một góc sân của các “fan cuồng nhiệt”.  Ai ai cũng vỗ tay hò reo khi thấy người đồng nghiệp thân quen của mình đang tăng tốc chạy trong môn thi Chạy tiếp sức, hoặc các bạn nữ thì cùng đồng thanh “Cố lên, cố lên”  khi các bạn nam TBV đang ráng sức cho phần thi kéo co. Đội nhà TBV tuy không được giải nào ^^ nhưng ai ai cũng vui vì đã có những giây phút thi đấu hào hứng, đầy tiếng cười hân hoan. Mọi người đều bảo nhau: “Mệt ha mệt ha nhưng vui quá trời ^^”///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.htm",2022-11-02T00:00:00
pfbid0JZRBHv75UBjb1N2fuXsUx9b9Sq2kw7vxtTsQ4ktRFrVr2vWv6fsM6ooq8kW6VW64l,https://www.facebook.com/techbasevietnam/posts/pfbid0JZRBHv75UBjb1N2fuXsUx9b9Sq2kw7vxtTsQ4ktRFrVr2vWv6fsM6ooq8kW6VW64l,"BẠN SẼ THEO ""NGHIỆP CODE"" ĐẾN KHI NÀO?Khi đã trụ lại sau tuổi 40, chắc chắn bạn sẽ có một nền tảng kinh nghiệm vững chắc, hoặc bạn sẽ là người dẫn dắt và truyền đạt tuyệt vời cho thế hệ lập trình viên trẻ! Nhiều người nói rằng, tuổi nghề lập trình viên rất ngắn, nhưng Ad biết khá nhiều người vẫn code sau 40 Nếu bạn đến với Lập Trình vì Đam mê, Ad tin bạn sẽ đi đến hết con đường này ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-10-28T00:00:00
pfbid037LdcnYCecQsKiHxr3ie1iZXx8bYNCpPRWPRAK3k7Xkiiojs3H9GbAMspYjUVphLrl,https://www.facebook.com/techbasevietnam/posts/pfbid037LdcnYCecQsKiHxr3ie1iZXx8bYNCpPRWPRAK3k7Xkiiojs3H9GbAMspYjUVphLrl,"HỌC GÌ ĐỂ LÀM VIỆC TẠI TECHBASE VIETNAM? PHP JAVA NodeJS Vue React  日本語 (tiếng Nhật)Không quá khó cho các lập trình viên hiện nay khi 5/6 kỹ năng ở trên đều là những ngôn ngữ rất quen thuộc từ những ngày đầu vào ngành. Chỉ với thêm một chút cố gắng, bạn hoàn toàn có thể “kill the beat” bộ môn Tiếng Nhật  ngay cả khi bạn đã trở thành ""người nhà"" của Techbase Vietnam (Tại tụi mình có lớp tiếng Nhật miễn phí đó )Còn nếu đã có đủ cho mình bộ 6 kỹ năng trên thì đừng quên Apply những Jobs ở đây  https://www.techbasevn.com/recruit.html, để chúng mình cùng thăng hoa trong công việc nhé!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2022-10-26T00:00:00
pfbid02TDEgNiaE4FaJhMDfbmXqwHVpcxamYKfAM65NVR3nD4YSTptRR6T7W3sBPkWyVyJCl,https://www.facebook.com/techbasevietnam/posts/pfbid02TDEgNiaE4FaJhMDfbmXqwHVpcxamYKfAM65NVR3nD4YSTptRR6T7W3sBPkWyVyJCl,"Sức khoẻ của nhân viên là nền tảng để tạo ra giá trị cho sự phát triển bền vững của doanh nghiệp, do đó ‘People focus’ được xếp là một trong những giá trị cốt lõi của Techbase Vietnam.Tháng 10 này, Techbase Vietnam đã tiến hành tổ chức khám sức khoẻ định kỳ cho toàn thể nhân viên, để đảm bảo cho một tập thể TBV-ers luôn khoẻ mạnh. Dưới đây là một số hình ảnh trong buổi lấy m.á.u xét nghiệm vừa qua tại văn phòng TBV, cùng nhìn lại những khoảnh khắc ngày hôm đó nhé.P/s: tuy rằng bị mất  nhưng mọi người đều rất hào hứng  Tham gia cùng Techbase Vietnam ngay hôm nay để được hưởng những benefit tốt nhất nhé: https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2022-10-21T00:00:00
pfbid0qY9BkyN9Ad1ytvmpTtwfQJyUwMosTL7CSQvBjUXNXDubJ9bsABAs6YijXxCfziy7l,https://www.facebook.com/techbasevietnam/posts/pfbid0qY9BkyN9Ad1ytvmpTtwfQJyUwMosTL7CSQvBjUXNXDubJ9bsABAs6YijXxCfziy7l,"Yahoo! JAPAN Internal Hack Day là gì?Cũng giống như Hackaday, Hackathon, Hackfest của các tổ chức và công ty trên thế giới. Yahoo! Japan (YJ) Internal Hack Day là một sự kiện tổ chức vào mùa hè hằng năm cho các nhân viên của YJ có thể so tài với nhau về ý tưởng, quá trình phát triển và thuyết trình sản phẩm của team để thuyết phục ban giam khảo đánh giá đó là 1 sản phẩm xứng đáng trong mùa giải Hôm nay hãy cùng Techbase Vietnam tìm hiểu thêm về cuộc thi thú vị này nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-10-19T00:00:00
pfbid0rUxyMwt73bMvkUPrzHAQVenjFgnGX8mhre8bwqJg7frqgrLVpWPf8GuBqtSRLcSXl,https://www.facebook.com/techbasevietnam/posts/pfbid0rUxyMwt73bMvkUPrzHAQVenjFgnGX8mhre8bwqJg7frqgrLVpWPf8GuBqtSRLcSXl,"Nhằm mục đích đề xuất các chiến lược công nghệ/ kỹ thuật phần mềm và giải quyết các vấn đề kỹ thuật trong toàn Techbase Vietnam (TBV). Năm 2022 này, TBV đã thành lập một “biệt đội” với tên gọi Technical Direction. Hôm nay hãy cùng tụi mình tìm hiểu xem “biệt đội” này có điểm gì đặc biệt, và cùng lắng nghe những chia sẻ của các thành viên sau một thời gian hoạt động nhé.Link full bài viết : https://www.techbasevn.com/.../biet-doi-td-va-nhung-dieu...///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-10-14T00:00:00
pfbid02ekhGQJjnoQ4oe9qYrABt3HdNQises4dR8j33HtYmNjVw6KsfhDBzDDd4Rg32GNezl,https://www.facebook.com/techbasevietnam/posts/pfbid02ekhGQJjnoQ4oe9qYrABt3HdNQises4dR8j33HtYmNjVw6KsfhDBzDDd4Rg32GNezl,"Tháng Chín, mùa của những cơn mưa bất chợt. Có những ngày, nhìn từ cửa kính công ty chỉ là màn mưa trắng xóa dù kim đồng hồ mới chỉ 11:45 trưa. Bất chấp điều kiện thời tiết u ám bên ngoài ra sao, không gian sinh hoạt tập thể tại Techbase Vietnam vẫn nóng dần lên bởi những trận đấu bóng bàn trong khuôn khổ giải TBV PING PONG LEAGUE 2022 Mùa giải có 18 “tuyển thủ” đến từ mọi miền “công ty”. Với sự góp mặt của những tay bóng lão làng đã có kinh nghiệm qua nhiều mùa giải, như bộ đôi ""Ý Ga"", ""Hai Phương"", cặp đôi quyền lực ""GD-PO""..., với nhiều pha cắt bóng hay hú hồn hú vía. Hay những tay bóng mới nổi ""Dũng Kiệt"", ""Trí Tín"",""Hoàng Nghĩa""... đại diện cho thế hệ trẻ với những pha đập bóng không thua kém bất kỳ đối thủ nào Theo lời một bình luận viên giải đấu cho biết  ""Trong một ngày đẹp trời, họ có thể tung ra những đường bóng mà ngay cả các nhà vật lý học cũng phải đau đầu để giải thích. Không mạnh ở những pha cắt bóng sát mép lưới, cũng không sử dụng những cú đập ghim bóng xuống mặt bàn, họ kết liễu đối phương bằng cái cách mà chính anh gọi là “tà đạo”.""Những giờ nghỉ trưa chưa bao giờ nóng hơn thế, những tiếng hò reo vỗ tay , những pha bóng nghẹt thở đã xua tan đi cái lạnh lẽo của những ngày mưa xám xịt Mời bạn cùng thưởng thức lại những thước phim đẹp của mùa bóng vừa qua nhé.Nếu bạn muốn có một cơ thể khỏe mạnh, một trái tim yêu đời yêu người thì hãy nhanh tay apply  recruiting@techbasevn.com để trở thành tay bóng cho mùa giải TBV PING PONG LEAGUE kế tiếp nhé!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-10-12T00:00:00
pfbid0VDYfy1uU3QEa1SUBrbPAj1ibxGCq77WffytSaftuvJ2w4GXQvfZ4SbQsyQhydEVil,https://www.facebook.com/techbasevietnam/posts/pfbid0VDYfy1uU3QEa1SUBrbPAj1ibxGCq77WffytSaftuvJ2w4GXQvfZ4SbQsyQhydEVil,"""CỘT SỐNG""  LẬP TRÌNH VIÊN: NGỒI SAO CHO ĐÚNG Ngày nay bệnh lý về cơ xương khớp ở nhân viên văn phòng nói chung và đối với lập trình viên nói riêng, đã không còn xa lạ với chúng ta. Bắt nguồn từ tính chất công việc đặc thù như làm việc thường xuyên với máy tính, các công việc bàn giấy,... phải ngồi nhiều và ít vận động nên dễ dàng dẫn đến mắc các chứng bệnh về cơ xương khớp Các bệnh cơ xương khớp thường gặp như: thoái hóa cột sống, thoát vị đĩa đệm, cong vẹo cột sống, loãng xương, hội chứng ống cổ tay... từ những biểu hiện đầu bằng việc đau nhức xương - cơ, nếu kéo dài sẽ có thể ảnh hưởng nghiêm trọng như việc teo cơ, thoái hóa xương khớp, mất khả năng đi lại...   Vì vậy, hãy bắt đầu bảo vệ cột sống lập trình viên bằng những thói quen tốt. Duy trì tư thế ngồi đúng khi đang ngồi làm việc và ngay cả trong các sinh hoạt thường nhật...・Lựa chọn ghế ngồi  phù hợp với chiều cao để đảm bảo: ngồi thẳng, lưng vừa vặn dựa vào thành ghế, chân đặt thoải mái trên mặt đất, góc nghiêng hông đùi từ 100 - 120 độ.・Dưới bàn làm việc sắp xếp không gian trống, để chân với tư thế thoải mái, dễ chịu.・Tay đặt thoải mái để thao tác trên bàn phím và chuột, tránh tì đè bàn tay quá mức hoặc dùng quá nhiều lực.・Khủy tay gập góc từ 90 - 120 độ, cẳng tay và bàn tay tạo thành đường thẳng.・Màn hình ngang hoặc hơi thấp hơn tầm mắt, khoảng cách với mắt từ 45 - 70 cm.・Màn hình có độ nghiêng vừa phải để tránh phản xạ ánh sáng gây chói mắt. Và đừng quên tránh ngồi liên tục nhiều giờ liền, dành một khoảng thời gian ngắn để tập thư giãn toàn thân   : để kéo dãn cơ thể, giảm nhức mỏi cơ bắp và từ đó ngăn ngừa được những cơn đau thắt lưng.///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com※ Những vị trí đang tuyển dụng: https://www.techbasevn.com/recruit.html",2022-10-07T00:00:00
pfbid0234Q596b5riwYGg4GVrtsREJkBBGLDytVipMBBoFAj5gAUQJTUbnEajfc3KwpKNPal,https://www.facebook.com/techbasevietnam/posts/pfbid0234Q596b5riwYGg4GVrtsREJkBBGLDytVipMBBoFAj5gAUQJTUbnEajfc3KwpKNPal,"""Lương IT Việt Nam lên đến hơn 140 triệu/tháng "" - tiêu đề gây rúng động dư luận và cộng đồng mạng thời gian vừa qua, liệu rằng con số này có phải là ""số ảo"" hay không?Theo Báo cáo thị trường IT Việt Nam năm 2022 do TopDev phát hành: Mức lương lập trình viên mới vào nghề dưới 2 năm kinh nghiệm rơi vào khoảng $350 (8,3 triệu đồng) và tăng lên đến $1.190 (28 triệu đồng) cho vị trí Mid-Senior (trung cấp). Lập trình viên Senior (cao cấp) có mức lương dao động từ $860 (20,3 triệu đồng) đến $1.510 (35,3 triệu đồng). Sau 5 năm kinh nghiệm (tùy theo định hướng thiên về mảng Kỹ thuật hoặc Quản lý), mức lương có thể đạt $1.410-$2.435 (33,3-57,7 triệu đồng) mỗi tháng. Sau 10 năm, mức lương có thể từ $2.750 (65 triệu đồng) Cũng theo báo cáo này, mức lương cao nhất một lập trình viên tại Việt Nam có thể nhận được là 140 triệu đồng/tháng, tức khoảng $5.993 cho vị trí CTO/CIO có ba năm kinh nghiệm trở lên.Như nhiều ngành nghề khác, thu nhập cao luôn đi kèm với rất nhiều yếu tố  phạm vi công việc và trách nhiệm, năng lực và giá trị bản thân mang lại cho công việc đó. Những con số biết nói trên nhằm mục đích đưa thêm thông tin tổng quan về thị trường IT đang hết sức sôi nổi, việc đầu tư vào năng lực chuyên môn và chọn được một công việc phù hợp với thế mạnh của bản thân, có thể giúp cho bạn đạt được ""mức lương lý tưởng như mong đợi"".Hoặc chỉ cần apply CV  recruiting@techbasevn.com và nhận ngay 01-THÁNG-LƯƠNG-WELCOME-BONUS nhé.Chi tiết tại: https://www.techbasevn.com/recruit.html///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2022-10-05T00:00:00
pfbid0VmSFkCHf8EA2XySdKLYfAw5vcjjzT2aPzLciisFTGSyVyghfGyK3LFUFSe5qRUMtl,https://www.facebook.com/techbasevietnam/posts/pfbid0VmSFkCHf8EA2XySdKLYfAw5vcjjzT2aPzLciisFTGSyVyghfGyK3LFUFSe5qRUMtl,"Không cần phải "" Ngược dòng thời gian "" để tìm Đẹt-ti-ni đâu,  Techbase ở đây, ngay đây nè bạn gì ơi !!!Ngoài rất nhiều ""đức tính tốt"" của một Đet-ti-ni lý tưởng (benefit https://www.techbasevn.com/recruit.html), Techbase Vietnam còn đang sẵn sàng đợi bạn với 01 tháng lương Welcome bonus  - như một lời chào mừng, là sự đảm bảo cho một bắt đầu mới vững chắc vào thời khắc cuối năm này. Hãy mạnh dạn cho nhau một ""cái hẹn phỏng vấn"" để mình có thể làm quen và tìm hiểu thêm về nhau nhe ""Đưa CV đây nào, mãi bên nhau bạn nhé"" : recruiting@techbasevn.comHoặc mọi thắc mắc xin liên hệ tổng đài Skype 24/7: nhungnh7///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2022-09-30T00:00:00
